"Subject" "Activity" "Activity.Label" "tBodyAcc-mean()-X" "tBodyAcc-mean()-Y" "tBodyAcc-mean()-Z" "tBodyAcc-correlation()-X,Y" "tBodyAcc-correlation()-X,Z" "tBodyAcc-correlation()-Y,Z" "tGravityAcc-mean()-X" "tGravityAcc-mean()-Y" "tGravityAcc-mean()-Z" "tGravityAcc-correlation()-X,Y" "tGravityAcc-correlation()-X,Z" "tGravityAcc-correlation()-Y,Z" "tBodyAccJerk-mean()-X" "tBodyAccJerk-mean()-Y" "tBodyAccJerk-mean()-Z" "tBodyAccJerk-correlation()-X,Y" "tBodyAccJerk-correlation()-X,Z" "tBodyAccJerk-correlation()-Y,Z" "tBodyGyro-mean()-X" "tBodyGyro-mean()-Y" "tBodyGyro-mean()-Z" "tBodyGyro-correlation()-X,Y" "tBodyGyro-correlation()-X,Z" "tBodyGyro-correlation()-Y,Z" "tBodyGyroJerk-mean()-X" "tBodyGyroJerk-mean()-Y" "tBodyGyroJerk-mean()-Z" "tBodyGyroJerk-correlation()-X,Y" "tBodyGyroJerk-correlation()-X,Z" "tBodyAccMag-arCoeff()2" "tBodyAccMag-arCoeff()3" "tGravityAccMag-arCoeff()2" "tGravityAccMag-arCoeff()3" "tBodyAccJerkMag-arCoeff()2" "tBodyAccJerkMag-arCoeff()3" "tBodyGyroMag-arCoeff()2" "tBodyGyroMag-arCoeff()3" "tBodyGyroJerkMag-arCoeff()2" "tBodyGyroJerkMag-arCoeff()3" "tBodyGyroJerkMag-arCoeff()4" "fBodyAcc-mean()-X" "fBodyAcc-mean()-Y" "fBodyAcc-mean()-Z" "fBodyAcc-maxInds-X" "fBodyAcc-maxInds-Y" "fBodyAcc-maxInds-Z" "fBodyAcc-bandsEnergy()-49,64" "fBodyAcc-bandsEnergy()-1,24" "fBodyAcc-bandsEnergy()-25,48" "fBodyAccJerk-mean()-X" "fBodyAccJerk-mean()-Y" "fBodyAccJerk-mean()-Z" "fBodyAccJerk-maxInds-X" "fBodyAccJerk-maxInds-Y" "fBodyAccJerk-maxInds-Z" "fBodyAccJerk-bandsEnergy()-49,64" "fBodyAccJerk-bandsEnergy()-1,24" "fBodyAccJerk-bandsEnergy()-25,48" "fBodyGyro-mean()-X" "fBodyGyro-mean()-Y" "fBodyGyro-mean()-Z" "fBodyGyro-maxInds-X" "fBodyGyro-maxInds-Y" "fBodyGyro-maxInds-Z" "fBodyGyro-bandsEnergy()-49,64" "fBodyGyro-bandsEnergy()-1,24" "fBodyAccMag-iqr()" "fBodyAccMag-meanFreq()" "fBodyAccMag-skewness()" "fBodyBodyAccJerkMag-iqr()" "fBodyBodyAccJerkMag-meanFreq()" "fBodyBodyAccJerkMag-skewness()" "fBodyBodyGyroMag-iqr()" "fBodyBodyGyroMag-meanFreq()" "fBodyBodyGyroMag-skewness()" "fBodyBodyGyroJerkMag-iqr()" "angle(X,gravityMean)" "angle(Y,gravityMean)" "angle(Z,gravityMean)"
9 2 "WALKING_UPSTAIRS" 0.270313841621528 -0.0209466555412396 -0.101233826213889 -0.104215797987986 -0.265625276491319 0.0212079795342014 0.670845545555556 -0.0467446999509028 0.104353653032743 -0.158427497709375 0.00242441847986112 0.0873824099399306 0.0840171430291667 0.00678485848399306 -0.00102998088194444 -0.0793193737809028 0.123153567218229 -0.114241692174028 -0.0701318154561458 -0.0729884312991667 0.109092913237986 -0.0398903215708333 0.0523206986862153 0.0503765347979167 -0.0892254930640278 -0.0397344421815972 -0.053402884281875 -0.0111291581503472 0.167044974764792 0.0970062979444444 0.0505385238479167 0.0970062979444444 0.0505385238479167 0.0584176913764931 -0.00610777100559028 0.0191331772392396 0.10012859236875 -0.161323503106111 -0.0160630806090764 -0.196946325668229 -0.579258404408681 -0.610267804090278 -0.592119122804271 -0.716397847965278 -0.7981481475 -0.756143161482639 -0.934139075694444 -0.778229156815972 -0.963659764305556 -0.621377141312847 -0.699766614569444 -0.702931927996528 -0.496111111111111 -0.486805555555556 -0.49625 -0.924227338159722 -0.876112006840278 -0.964194555694444 -0.639863219559028 -0.683924287600694 -0.612680463163889 -0.914814814340278 -0.738799282201389 -0.774425288090278 -0.957704808090278 -0.845559148576389 -0.658504328080903 -0.00358269125034722 -0.364914343006944 -0.664966459617014 0.0983598303289236 -0.146344677105556 -0.713013514701389 -0.108828634535764 -0.266755634021597 -0.779832574916667 -0.558092529201389 0.116895184124306 -0.0898492623565208
10 2 "WALKING_UPSTAIRS" 0.2792260805 -0.0137410699333333 -0.1082356298 -0.124147065956667 -0.128581731305 0.057491480795 0.582637512166667 0.2814715215 0.1506301434 -0.113409906633333 -0.188858572743333 0.0427492976933333 0.0775130550833333 0.00330831786383333 0.000510105274833334 0.0331011919983333 0.106633512216667 0.014381303025 -0.0342448434966667 -0.078152882769 0.0966117812 0.00167811994333334 -0.111071916831667 -0.17833946884 -0.0984885261 -0.0386820786833333 -0.0560434883966667 0.0545057055688333 -0.181524693953333 -0.149010197133333 0.234530619533333 -0.149010197133333 0.234530619533333 -0.167187705781667 -0.0771043225816667 -0.169403003837667 0.16993225467 -0.320201169558333 -0.03013730912 -0.178962387866667 -0.975310696833333 -0.940255585 -0.976061050166667 -0.63333333375 -0.783333333333333 -0.902564102333333 -0.999003093833333 -0.998288103666667 -0.999573317833333 -0.978120306166667 -0.9634427765 -0.9826301395 -0.25 -0.302666666666667 -0.096 -0.999121236833333 -0.9993431005 -0.999630103 -0.9661191675 -0.976870853 -0.9572695305 -0.821111111 -0.650537633833333 -0.904597700833333 -0.9968957815 -0.9969165655 -0.971625109833333 0.257758402675 -0.462371932576667 -0.975715255333333 0.303074622566667 -0.49190922412 -0.96897183 0.04078922134 -0.20534442682 -0.977590917833333 -0.393978336833333 -0.1670146974 -0.08681672785
10 3 "WALKING_DOWNSTAIRS" 0.276238831213675 -0.0188857189162821 -0.112087661002564 -0.0861869192194444 -0.0953250398061966 -0.0279403896692308 0.65835911957265 -0.165177771367521 0.0307366662204145 -0.0427618616068376 -0.238621572931197 0.0424249685367521 0.0804000423888889 0.0153774046898718 -0.0143982101450427 -0.0851332406188034 -0.00319409982491453 -0.131801697023077 -0.0144658378235897 -0.0863038250719359 0.089594378107906 -0.0583247826496581 0.00908186122307692 0.0745250113418803 -0.11062834367265 -0.043380952132265 -0.0554261378425641 0.00161923736863248 -0.145935846131434 -0.0463833789030769 0.127217035065812 -0.0463833789030769 0.127217035065812 -0.0921661400119658 -0.0406862400765812 -0.0641061251653846 0.0920380834466239 -0.19479034816453 -0.0361756250521367 -0.169398462576496 -0.418694276739316 -0.380394009936325 -0.572754894505128 -0.724014335363248 -0.75584045457265 -0.852728467294872 -0.917978341239316 -0.81572477448718 -0.925679805811966 -0.436761689484615 -0.450402445118248 -0.654781895967094 -0.452307692307692 -0.38991452991453 -0.244786324786325 -0.893114119188034 -0.900920478290598 -0.927051361068376 -0.531727937426966 -0.564114631944444 -0.467504644086325 -0.897150996196581 -0.688723463794872 -0.791629825683761 -0.925818942192308 -0.799453322008547 -0.58309503065 0.151585663446154 -0.407054538089744 -0.506699023052137 0.12717476854406 -0.294349743369769 -0.593942953166667 0.00472568984011538 -0.37093931089359 -0.706361115384615 -0.530948383162393 0.219369314832479 0.0159855709310385
11 2 "WALKING_UPSTAIRS" 0.27658531139557 -0.0191272531933228 -0.108941761642405 -0.210541169047563 0.00278705525886076 -0.0545862478780538 0.730526184936709 0.0527387028613924 0.140209861246835 9.5253711993671e-05 -0.218286543583861 0.126595478499051 0.0830134540658228 0.0078044254343038 -0.00657424975259494 -0.176910166751266 0.139420049615506 0.0413075896974684 -0.0547328440272468 -0.0582275770813291 0.087284109682356 -0.0648556456456962 0.0953031828192089 0.0123363638275316 -0.0805473309873418 -0.0493914065474684 -0.0480140167267405 0.103947376274747 -0.0574716329043671 0.0121828328955696 0.0563256165338608 0.0121828328955696 0.0563256165338608 0.00727452155128797 -0.0683875800244247 0.0364803152389241 0.0451834935132911 -0.142738371431013 -0.0264236905557911 -0.200767113821646 -0.619524028324684 -0.531455265662532 -0.750026145791139 -0.756022865193038 -0.762236286572785 -0.865871468797468 -0.970554268164557 -0.887459811170886 -0.982788334841772 -0.676672987166456 -0.632374688606013 -0.825559590221519 -0.455569620253165 -0.446455696202532 -0.34253164556962 -0.972062371139241 -0.962723833639241 -0.983921284272152 -0.709949332117089 -0.776852868955696 -0.708842979272152 -0.878059071107595 -0.766639444601266 -0.857704059208861 -0.97850085721519 -0.927309536265823 -0.707814256151266 0.12725035020425 -0.421028733102848 -0.702357757810127 0.158363551858133 -0.295289334471456 -0.772549655537975 -0.10978179348269 -0.257406425979747 -0.845919316107595 -0.536003019462025 0.0016523954113924 -0.0769066678984177
12 3 "WALKING_DOWNSTAIRS" 0.272145794677419 -0.0182299075608413 -0.105735506451613 -0.0759892216854839 -0.275687897389785 0.128696526917204 0.749117763666667 -0.0295853747510753 0.0924517595346237 0.315695228660215 -0.0560742102725806 0.125157262365591 0.0799354253827957 0.00147809411698925 -0.0106609660939785 -0.158541286652688 -0.0923805831045699 0.0574455788376344 -0.0575264551461828 -0.0714218698580645 0.100946227484946 -0.156766718235054 -0.0126318267150538 -0.0187119860784946 -0.073416747110215 -0.0421957057096774 -0.0617431983833333 0.106072643146237 0.0561581987091398 0.00133477276666667 0.0675288652847849 0.00133477276666667 0.0675288652847849 -0.0315000198688172 -0.140417740862796 -0.120797823649731 0.185473947607903 -0.274125399123656 -0.0823676376956989 -0.0233135007837634 -0.637131722208064 -0.617370170090323 -0.705415178817204 -0.71696149733871 -0.868458780268817 -0.815963606204301 -0.961720493010753 -0.903644306612903 -0.963557579892473 -0.659962097978441 -0.677425008402742 -0.758238879408602 -0.367096774193548 -0.361290322580645 -0.284731182795699 -0.945168252741935 -0.920635287365591 -0.965835025698925 -0.71569500327957 -0.771175710268817 -0.666367678483871 -0.913620070860215 -0.799514394327957 -0.841305153602151 -0.968430591075269 -0.876335683602151 -0.729224356096774 0.0429490008070699 -0.285790028709677 -0.699649425263441 0.14857431310914 -0.21361054990586 -0.787873937795699 -0.076619992427957 -0.274404768241935 -0.821015755430108 -0.605470748763441 0.0969302270215054 -0.0579057436333333
12 4 "SITTING" 0.275639357761194 -0.0184861388459702 -0.107917262447761 -0.200333751474627 -0.265158002720149 0.0119147249141791 0.629964778955224 0.112652596558955 -0.0494520137037313 -0.0787853744208955 -0.131900805723881 0.213144317104478 0.0572366455208955 0.010632586489403 0.0155338481445373 -0.183467298688806 -0.246850043701493 -0.0794947516720149 -0.0702784362985075 -0.0422418424895522 0.089311570049403 -0.122690299844776 -0.0469805938164179 -0.122841947566418 -0.0726924262059701 -0.0457374795179104 -0.0515110922703731 0.044472839598806 -0.195114360840299 0.00256806383059702 -0.00848800048208955 0.00256806383059702 -0.00848800048208955 -0.00341098437537313 -0.213627544379403 -0.137409160388358 0.177529273759701 -0.205198632462687 -0.0599597472738806 -0.0448682444266418 -0.498119157841045 -0.392694131024627 -0.75610207 -0.703418390149254 -0.704975123365672 -0.880597014134328 -0.977744985895522 -0.934432449925373 -0.974146133208955 -0.51464202580597 -0.471744804389552 -0.799284140671642 -0.41910447761194 -0.34955223880597 -0.31044776119403 -0.962962311940298 -0.952199563880597 -0.974698825597015 -0.585669505506716 -0.708184516268657 -0.64488048111194 -0.859701491940299 -0.727973038395522 -0.765826041865672 -0.95969804880597 -0.926637865746269 -0.626559608656716 0.120904002453955 -0.401010223963 -0.554116736097015 0.0954383111791045 -0.218060693677687 -0.696924603432836 -0.00238888715097015 -0.326143016596269 -0.75068760619403 -0.493471526641791 -0.0665865082097015 0.0570171376810448
13 4 "SITTING" 0.275895876198777 -0.0176504796070948 -0.109135285550765 -0.0138155854840979 -0.190155707606972 0.155412659665443 0.709996516908257 -0.0420858101162079 0.0443010536786239 0.287621311132416 0.0295513288874618 0.0750288070994801 0.0794393034550306 0.00387961953328135 -0.0123485923641621 -0.0668217608994312 -0.0673700643779817 0.188734326000795 -0.0562470618980061 -0.0616613787494801 0.098866059686422 -0.2134988766 0.0117952641455658 -0.134262430097095 -0.0881182379434251 -0.0440836605146789 -0.0582718748712538 -0.0651841983161162 0.0631333942410398 0.0293043543535168 0.0619580223607645 0.0293043543535168 0.0619580223607645 -0.0345051696588991 -0.0836629710076453 -0.127994975047401 0.110520970994801 -0.328702679108532 -0.12917116506208 0.054338971921682 -0.638817912651682 -0.493467193137125 -0.629736258731804 -0.799151621073394 -0.809582058440367 -0.868501528654434 -0.93469377795107 -0.834676417094801 -0.956324457553517 -0.66008217407156 -0.603340489937615 -0.710831730361468 -0.365137614678899 -0.372110091743119 -0.280978593272171 -0.917310881107034 -0.870709874036697 -0.960220839633028 -0.65864242140581 -0.647152817899388 -0.620471226529052 -0.898063200336391 -0.717470651779817 -0.781292839840979 -0.950349888501529 -0.88043043382263 -0.694920381875841 0.0849475684648318 -0.323740875231804 -0.664078561718043 0.182861249947095 -0.256254811115596 -0.676078125217125 0.0625891805875841 -0.257651515938838 -0.712692805628777 -0.500095473272171 0.0916820400948012 -0.0243233821867554
14 2 "WALKING_UPSTAIRS" 0.274638681518987 -0.0150740054405063 -0.105264366677722 0.208539632040506 -0.0236032041911392 0.0647047313341772 0.599098975405063 0.0546109842746835 0.130135867455696 0.380010718367089 0.140151210658228 0.183069983379747 0.0773017082381013 0.0036647518358481 -0.0069576409346962 -0.0442812466377215 0.134658418763544 -0.0154437327556962 -0.023047440764557 -0.0773800849721519 0.0988407598607595 -0.180095665037975 -0.0359884218227848 -0.369595880253165 -0.100542747126582 -0.0414738805316456 -0.054978679931519 0.0133364989392405 0.0416111809329114 -0.0278120850949367 0.130367393629114 -0.0278120850949367 0.130367393629114 -0.10853802787481 -0.0342430479556962 0.00989816739329114 0.0917895566936709 -0.205480043518987 0.0611142262379747 -0.305792867189873 -0.977590046582278 -0.957021698227848 -0.959720590506329 -0.795835035367089 -0.935864978987342 -0.944498539493671 -0.997713954050633 -0.99400032164557 -0.999360090886076 -0.985349748734177 -0.978897426202532 -0.97720619556962 -0.412151898734177 -0.493164556962025 -0.361012658227848 -0.998889348607595 -0.99911507556962 -0.999495850379747 -0.969864989620253 -0.966022947974684 -0.968502550759494 -0.912236286835443 -0.927317271772152 -0.910955914303798 -0.998698910379747 -0.998638945316456 -0.977687858734177 -0.0349621679848101 -0.327535626265823 -0.982707650253165 0.301430693355696 -0.514322909822785 -0.967930467974684 -0.182124389449367 -0.199682671258228 -0.981316905316456 -0.423198364177215 0.0371898825316456 -0.106150341810127
14 3 "WALKING_DOWNSTAIRS" 0.268742494553279 -0.0166371300659426 -0.0996007059877049 -0.148814756427459 -0.333507349180328 0.0417167162909836 0.695710723688525 -0.165548427598361 -0.255499121995902 0.393960655340164 0.197773628597951 -0.0629233890305738 0.0731636526834836 0.00468680247090164 -0.00109705214282787 -0.224589029741967 -0.126388976987705 0.0744219524335943 0.00779788388987705 -0.101356256508197 0.0483130820040984 -0.0497689285540984 0.0179890352781148 0.041185053354918 -0.109826852532898 -0.0439177837856107 -0.0418610459717213 0.134263630025 0.19737614928582 0.125973041853648 0.052760803025 0.125973041853648 0.052760803025 0.0488027317611885 -0.0324272939143443 0.0716342583089754 0.103422387528279 -0.0453787767845205 0.00144276262655738 -0.262155190386721 -0.503578578393852 -0.292774738243033 -0.272591149659836 -0.793495503168033 -0.84754098175 -0.862547287295082 -0.855674401815574 -0.364779082913525 -0.915089009836066 -0.547228392966803 -0.475602672016393 -0.502642372690574 -0.59 -0.522622950819672 -0.528032786885246 -0.833480736905738 -0.761058508348361 -0.91389351704918 -0.6115221855 -0.355248774921516 -0.247597875968033 -0.928415299221311 -0.813590692602459 -0.799886939913934 -0.876227580318443 -0.460812966769262 -0.497933587213115 -0.0681966962434016 -0.318743074909426 -0.557204260200246 0.0840792967721311 -0.1529851591 -0.420968160530738 -0.124434955842213 -0.283117568355328 -0.588075845291803 -0.417466336057377 0.195943598254098 0.195208619438525
15 3 "WALKING_DOWNSTAIRS" 0.27821340725 -0.016464484771311 -0.112563587594512 -0.252262682184146 -0.0471929603792988 0.00308340336929878 0.688872511512195 0.102660491875 0.0372897701757012 0.0454747767957317 -0.11033553657561 0.135591727429268 0.0776897411304878 0.00489392052706402 -0.00440993190077744 -0.151296320805183 0.141763864928659 -0.0616458871920732 -0.0281278780610671 -0.075878845519878 0.0906658516 -0.244285847942378 -0.0677039121579268 -0.0164187550037195 -0.0960910108539634 -0.0441270690182012 -0.0555645456881098 -0.0612293723181402 -0.056824936110061 0.0255347052070427 0.0955136437639329 0.0255347052070427 0.0955136437639329 0.00446714454368903 -0.0888147316851494 0.00217799751542683 0.120304321631494 -0.166640090204482 0.0328163865179604 -0.239189702983537 -0.583772317445122 -0.507735205778384 -0.741745724698171 -0.730920533792683 -0.798577234807927 -0.866322700804878 -0.962720189393293 -0.911294915884146 -0.97693808195122 -0.643469519361585 -0.609408057377744 -0.805543465588415 -0.405 -0.427073170731707 -0.304268292682927 -0.948721166966463 -0.945485603719512 -0.976245168810976 -0.664354428856402 -0.760711411006098 -0.711194539920732 -0.89695121857622 -0.828874901661585 -0.80950378429878 -0.972746316493902 -0.919308732591463 -0.679155615049085 0.0614279187379573 -0.374418091928354 -0.660268270086921 0.1584042182 -0.361923531631372 -0.748561370640244 -0.149680864646374 -0.255751668243872 -0.822556038506098 -0.522572017743902 -0.0283465809658537 -0.00396904339878049
16 3 "WALKING_DOWNSTAIRS" 0.277887440374317 -0.0158567888309016 -0.107263924445355 -0.0582839969577049 -0.248864088613115 0.00311263326530055 0.700906130308743 -0.0605235993797814 0.0402075536234973 -0.0679394691822404 0.100287450274863 0.00801187159016393 0.0775488885374317 0.00884018328270219 -0.00143730005564208 0.0170197906587978 -0.0115202384074863 -0.0486329630982514 -0.0122341446725137 -0.0724444803980874 0.0730144651530055 2.53777289617497e-05 -0.0917238337734973 0.0315516794377049 -0.107361614801257 -0.0416615668939617 -0.0539470410873497 0.163097722654098 0.0621595901013661 0.055376710168306 0.0328770457687978 0.055376710168306 0.0328770457687978 -0.0241447501934426 -0.0881884082808197 -0.0985270488390984 0.141929395420628 -0.271710974120492 0.0057181890297541 -0.123215792939945 -0.700885147341803 -0.671572147098798 -0.660989948160437 -0.780010575177596 -0.844626592896175 -0.833123160565574 -0.937922961745902 -0.824814154289617 -0.966855583032787 -0.744662041612022 -0.748627001551913 -0.752302172079235 -0.46 -0.374972677595628 -0.349289617486339 -0.944414528579235 -0.890778819699454 -0.970228619043716 -0.789780147036612 -0.815962130027322 -0.756286641721311 -0.897449908150273 -0.855455667240437 -0.845675522953552 -0.983255425409836 -0.920881565546448 -0.749283622537277 0.0558668214710383 -0.325456881804918 -0.746464264406831 0.221683632275519 -0.364786392393544 -0.850842230546448 -0.0501221341519126 -0.25054257693582 -0.870069377021858 -0.514965036584699 0.125280842806284 -0.0344521193606011
17 3 "WALKING_DOWNSTAIRS" 0.277950050208333 -0.0138932613754167 -0.109786077604167 0.287875070125 0.283157557520833 0.316071518208333 0.901097859791667 -0.17504772675 -0.284880580416667 0.672673730625 0.769739734791667 0.563971943875 0.0740394237708333 0.00607092773104167 -0.00478813832875 -0.099473612825 0.120092164497917 0.0533245840125 -0.026848276775 -0.07819643980625 0.0937536148541667 -0.287332119791667 -0.0963069451 -0.324355513389583 -0.099654922875 -0.0401207685420833 -0.0537865145708333 -0.0542828295104167 -0.09156547313125 -0.0893437922291667 0.141831389541667 -0.0893437922291667 0.141831389541667 -0.209001628670833 -0.0505521462458333 -0.253540078125 0.2506398048125 -0.365378592083333 0.0373027313104167 -0.205833114525 -0.992157217708333 -0.973701284375 -0.982664512083333 -0.9206989246875 -0.984722222083333 -0.8958333331875 -0.999015111875 -0.9986072525 -0.999735006458333 -0.993660824583333 -0.9868704575 -0.989427028125 -0.141666666666667 -0.275833333333333 -0.1525 -0.999525651875 -0.999787812083333 -0.999793358125 -0.985134202708333 -0.987405592708333 -0.986429749791667 -0.945833332916667 -0.928763440625 -0.920977012083333 -0.999739308125 -0.999671306666667 -0.988890340625 0.144284652020833 -0.305423049708333 -0.990764048333333 0.403466797916667 -0.575872385708333 -0.989940093333333 -0.0520602959791667 -0.103503415166667 -0.992976161041667 -0.668131771041667 0.203311235916667 0.222593196
17 4 "SITTING" 0.27344147274375 -0.0180888559772812 -0.109111919458969 -0.0522906682390625 -0.20747441061375 0.0736837586596875 0.668613344125 0.01046225616875 0.0223722077328125 0.395354129675 0.101910127592344 0.0130459321553125 0.08251105141625 0.00885228208375 0.003826532875875 -0.0797664065834375 0.034033648835 0.040786791834125 -0.01284166884445 -0.0833880991568063 0.0745157818036563 -0.353864097614469 -0.130624281069062 -0.0593643151026719 -0.109084058157187 -0.0390296211270938 -0.0504091215649062 0.0472666505905875 0.0083631696423125 0.0804159593504687 0.039716087193 0.0804159593504687 0.039716087193 -0.0199194611958625 -0.04232101592375 -0.119693820944375 0.128078662761875 -0.286210753206562 -0.109247946212188 -0.0708211761039687 -0.600723904619781 -0.545947390043031 -0.67938986181875 -0.8042338692875 -0.874999999428125 -0.86490384584375 -0.96195253246875 -0.85041901725 -0.98128594815625 -0.675134742364062 -0.65093749483125 -0.7744940495625 -0.42425 -0.3285 -0.359125 -0.961145293 -0.91677376671875 -0.9825619190625 -0.690246842451563 -0.7428462089375 -0.68792205428125 -0.935208332509375 -0.768346773596875 -0.8700431024375 -0.9793303876875 -0.8987268695625 -0.704596329150687 0.0192196091749063 -0.25813852444375 -0.699856510921875 0.188333227357 -0.314529103125531 -0.75842868670625 0.0134249214915938 -0.209405190786375 -0.80338495353125 -0.46938149721875 0.063985094540625 -0.0088676211203125
18 4 "SITTING" 0.27795824 -0.01729741093 -0.110021546 0.07551296764 -0.245541921223333 0.211098036796667 0.962581161666667 -0.180018835666667 0.0783976787 0.398873531503333 -0.327739866333333 0.270818598 0.0756560724 0.01212352927 0.000426343527333334 -0.0575467796766667 0.0594035069833333 0.06512414095 -0.0259236282933333 -0.0744458279666667 0.0854533145 -0.229487617666667 0.119153629766667 -0.438423976166667 -0.0981970214 -0.0397930495333333 -0.053319608 -0.0140901331433333 -0.132515983763333 0.0429374287633333 0.0960179093533333 0.0429374287633333 0.0960179093533333 -0.11027146569 0.0291394758 0.1004564582 0.103539213633333 -0.0693462356466667 0.1152141371 -0.320706610733333 -0.990052909 -0.949811015333333 -0.972738081666667 -0.716129031666667 -0.933333333333333 -0.969230769333333 -0.999509269333333 -0.997075739 -0.999785262 -0.989649728 -0.969070922 -0.986778406666667 -0.225333333333333 -0.482666666666667 -0.28 -0.999470724 -0.999708101 -0.99978574 -0.953668505666667 -0.982765614333333 -0.966466455666667 -0.964444444333333 -0.894623654833333 -0.836781609333333 -0.999643675 -0.998858072666667 -0.980732001333333 -0.04220509081 -0.291562385596667 -0.984142326333333 0.364297106066667 -0.5430521304 -0.974897237 -0.314646109333333 -0.144408694907433 -0.984862608666667 -0.826335005333333 0.206622425 -0.0327237246666667
18 5 "STANDING" 0.276177377784431 -0.0172818741561907 -0.107940757511976 -0.221642607641617 -0.195866909816587 0.119417351147722 0.694792777095808 -0.0010301843263473 0.0910314168113772 0.224342503347006 -0.0239147102919162 0.0696375729302395 0.0776448301356287 0.0129534445262126 0.000886467423302994 -0.206438420161737 0.00769268757949102 0.109202669106886 -0.038430136020509 -0.0672248771926647 0.0913241464640719 -0.20414189758024 -0.028967713569491 -0.0869361377221557 -0.0940621740320958 -0.0445622527458084 -0.0571652014122156 0.0905333852927545 -0.0285241181074551 0.0360411968719401 0.0897483416676647 0.0360411968719401 0.0897483416676647 -0.0127385909118862 -0.11860261774239 -0.0521015787781437 0.0951141229988323 -0.225802485891677 -0.0456584175577844 -0.166989328907305 -0.689453051047904 -0.637957449640719 -0.742231387634731 -0.735561134305389 -0.801796406517964 -0.867802854862275 -0.974873490299401 -0.89786818739521 -0.983021598502994 -0.728496455928144 -0.723907683083832 -0.819222532994012 -0.454251497005988 -0.433652694610778 -0.304670658682635 -0.971404967305389 -0.95542323754491 -0.984045374191617 -0.772855463736527 -0.801441592754491 -0.737016020538922 -0.857085827904192 -0.869036121212575 -0.817055544188623 -0.984430448742515 -0.927593505359281 -0.74811552553024 0.103081327570659 -0.443299587374042 -0.756065820808383 0.212048591008512 -0.320650645203293 -0.824332747335329 -0.0342610055482036 -0.299283828400299 -0.865421027215569 -0.493863855508982 0.064275769243024 -0.0539171317694611
19 4 "SITTING" 0.269723487105556 -0.0182031515710306 -0.118277180099383 -0.202895101477339 -0.276953537871944 0.152493066087278 0.475323016 0.0964052626666667 0.233011401195083 0.143623936845278 -0.133238462885389 0.175558561323889 0.0774171147766389 0.0115812421960876 -0.00186198850195833 -0.1536058073901 0.0182383324655556 -0.00915121527863889 -0.0385723953346511 -0.0681420603177778 0.0883609591559167 -0.212995180323167 0.113695251986111 -0.211363429495306 -0.0895939425055556 -0.0383208736670278 -0.0569649444286944 -0.0900600461114444 0.204569551601417 -0.0197185438811944 0.0840918771515278 -0.0197185438811944 0.0840918771515278 -0.0771015034508889 -0.118362070908333 -0.116427336661667 0.1563430966725 -0.277790186303611 -0.0340555091311667 -0.0827028501833333 -0.587050355097528 -0.521888076609778 -0.647026298284028 -0.800179210113889 -0.79444444375 -0.809615384086111 -0.913782398111111 -0.852135363122222 -0.890328877269444 -0.593157169174611 -0.596694943936944 -0.680924493180556 -0.376666666666667 -0.394222222222222 -0.224222222222222 -0.869718727708333 -0.840175510019444 -0.893768668694444 -0.553089575942778 -0.641337299817778 -0.602625307818389 -0.834259259472222 -0.83082437235 -0.836015325730556 -0.935328246444444 -0.849468858444444 -0.665843253147528 0.115775170635767 -0.353611130345889 -0.634261197725278 0.232074775101389 -0.412591186648611 -0.677073401128889 -0.0199336248458333 -0.231171898442389 -0.721400342380556 -0.297667818083333 0.00151612316111111 -0.156363049583333
20 5 "STANDING" 0.268595205636364 -0.0192867074389394 -0.111651090326263 -0.0395834344657576 -0.282489653427424 0.279772765037879 0.657243899191919 -0.0686181655555556 0.10679036740404 0.321848485080808 -0.122397086939394 0.209288995046465 0.0835868911373737 0.00611187765247475 -0.00607491491689899 -0.109709982979899 -0.123916721197475 0.181348585754753 -0.0256483096989899 -0.0789307564061111 0.082163496089899 -0.14358315660904 -0.0538062470560606 -0.218725057538889 -0.0953189767722222 -0.0424081459060606 -0.0556613228575758 0.127351680349091 -0.0355553092829798 0.00291452840823232 0.0768464684153535 0.00291452840823232 0.0768464684153535 0.086424754259596 -0.0727039851520202 0.00400700002272727 0.0324402818163636 -0.153694394670707 -0.0996150446661616 -0.0559939783818182 -0.645734537631313 -0.506320391156566 -0.659532033916162 -0.741283804393939 -0.792929292070707 -0.809246308585859 -0.94032010530303 -0.853382832323232 -0.96464532979798 -0.674120731307722 -0.629326860401515 -0.734465775308081 -0.38040404040404 -0.501212121212121 -0.384646464646465 -0.93614675020202 -0.883501508383838 -0.965539618585859 -0.663525228784343 -0.642043649208939 -0.587217933571212 -0.878114476969697 -0.780710328954546 -0.815743644090909 -0.958174638434343 -0.805272952883838 -0.698338897373737 0.0499649593454545 -0.347978005148485 -0.677077398369192 0.0640208998290909 -0.295403310941414 -0.661706080089899 -0.118915872147677 -0.29603990775404 -0.705890466755051 -0.458539856414141 0.117997853806566 -0.0577301553837374
